,track_uri,track_name,artist_name,artist_popularity,artist_followers,artist_genres,album,track_popularity,track_danceability,track_energy,track_loudness,track_tempo,track_duration_ms,is_explict_content
119,spotify:track:1IqFh00G2kvvMm8pRMpehA,Me and Bobby McGee,Janis Joplin,67,2700985,"('blues rock', 'classic rock', 'psychedelic rock', 'rock')",Pearl (Legacy Edition),72,0.43,0.463,-10.96,93.405,271333,0.0
120,spotify:track:7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,75,4421531,"('album rock', 'classic rock', 'hard rock', 'metal', 'rock')",1984 (Remastered),79,0.572,0.835,-6.219,129.981,241600,0.0
121,spotify:track:3YRCqOhFifThpSRFJ1VWFM,November Rain,Guns N' Roses,82,22965678,"('glam metal', 'hard rock', 'rock')",Use Your Illusion I,81,0.294,0.641,-9.316,79.759,536067,0.0
122,spotify:track:07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,KISS,75,6647779,"('album rock', 'classic rock', 'glam rock', 'hard rock', 'metal', 'rock')",Dynasty,82,0.768,0.852,-6.215,128.373,271240,0.0
123,spotify:track:2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,AC/DC,84,21774222,"('australian rock', 'hard rock', 'rock')",Dirty Deeds Done Dirt Cheap,74,0.668,0.906,-4.881,135.653,231933,0.0
124,spotify:track:78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,Led Zeppelin,81,11616736,"('album rock', 'classic rock', 'hard rock', 'rock')",Led Zeppelin III (Remaster),78,0.564,0.932,-10.068,112.937,146250,0.0
125,spotify:track:5EcvzboYmDIfXo9gPplsSB,Brown Sugar,The Rolling Stones,82,11178788,"('british invasion', 'classic rock', 'rock')",Sticky Fingers (Deluxe),0,0.638,0.931,-3.605,128.662,228667,0.0
126,spotify:track:5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Tom Petty,71,1816373,"('album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock')",Full Moon Fever,78,0.623,0.449,-13.333,84.383,256000,0.0
127,spotify:track:5PntSbMHC1ud6Vvl8x56qd,Loser,Beck,69,1300159,"('alternative rock', 'anti-folk', 'indie rock', 'modern rock', 'permanent wave', 'rock')",Mellow Gold,71,0.654,0.611,-10.45,85.387,235000,0.0
130,spotify:track:4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,Kansas,69,1149779,"('album rock', 'art rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock')",Leftoverture (Expanded Edition),76,0.482,0.786,-5.735,126.755,323000,0.0
131,spotify:track:3ovjw5HZZv43SxTwApooCM,Wind Of Change,Scorpions,76,5174856,"('album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock')",Crazy World,80,0.452,0.524,-10.108,151.505,312360,0.0
132,spotify:track:6NxsCnLeLd8Ai1TrgGxzIx,Bad Moon Rising,Creedence Clearwater Revival,80,4759240,"('album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock')",Green River (40th Anniversary Edition),0,0.647,0.762,-5.856,89.837,141600,0.0
133,spotify:track:6qUEOWqOzu1rLPUPQ1ECpx,Walk This Way (feat. Aerosmith),Run–D.M.C.,69,1037927,"('east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap')",Raising Hell,72,0.761,0.711,-7.989,105.448,310387,0.0
134,spotify:track:5SAUIWdZ04OxYfJFDchC7S,Smoke on the Water,Deep Purple,71,4311909,"('album rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock')",Machine Head,64,0.632,0.586,-11.333,114.243,342173,0.0
135,spotify:track:59WN2psjkt1tyaxjspN8fp,Killing In The Name,Rage Against The Machine,75,4622043,"('alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'nu metal', 'political hip hop', 'rap metal', 'rap rock', 'rock')",Rage Against The Machine - XX (20th Anniversary Special Edition),80,0.466,0.833,-4.215,88.785,313573,1.0
136,spotify:track:6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,Kansas,69,1149779,"('album rock', 'art rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock')",Point Of Know Return (Expanded Edition),78,0.475,0.322,-10.687,93.503,206267,0.0
137,spotify:track:5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,Lou Reed,66,1442369,"('art rock', 'classic rock', 'glam rock', 'permanent wave', 'psychedelic rock', 'rock', 'singer-songwriter')",Transformer,75,0.575,0.318,-16.729,104.522,254173,0.0
138,spotify:track:0PdM2a6oIjqepoEfcJo0RO,Pour Some Sugar On Me - Remastered 2017,Def Leppard,72,3545389,"('album rock', 'hard rock', 'nwobhm', 'rock')",Hysteria (Super Deluxe),75,0.267,0.953,-4.899,84.989,267307,0.0
139,spotify:track:5UwbnHhjnbinJH8TefuQfN,Long Cool Woman (In a Black Dress) - 1999 Remaster,The Hollies,65,896721,"('album rock', 'blues rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock')",Distant Light (1999 Remaster),65,0.757,0.868,-9.326,138.923,199200,0.0
140,spotify:track:4uGIJG1jYFonGc4LGp5uQL,Somebody to Love,Jefferson Airplane,65,1274697,"('acid rock', 'blues rock', 'classic rock', 'folk rock', 'psychedelic rock', 'rock')",Surrealistic Pillow,72,0.504,0.578,-9.302,132.411,174840,0.0
141,spotify:track:4d9RTWdrFLVAGhdzvqxkwn,Losing My Religion,R.E.M.,76,3312050,"('alternative rock', 'athens indie', 'classic rock', 'permanent wave', 'pop rock', 'rock')",Out Of Time,0,0.7,0.686,-10.338,125.412,268933,0.0
142,spotify:track:5XcZRgJv3zMhTqCyESjQrF,Poison,Alice Cooper,67,2820253,"('album rock', 'blues rock', 'classic rock', 'detroit rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock')",Trash,74,0.28,0.908,-5.509,118.698,270080,0.0
143,spotify:track:4alHo6RGd0D3OUbTPExTHN,Just What I Needed,The Cars,67,1281072,"('album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock')",The Cars,71,0.619,0.579,-9.307,127.224,225627,0.0
144,spotify:track:51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,Prince,74,5739073,"('funk', 'funk rock', 'minneapolis sound', 'synth funk')",Purple Rain,71,0.729,0.989,-4.613,126.47,352906,0.0
145,spotify:track:5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,Blue Öyster Cult,66,1174978,"('album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock', 'soft rock')",Agents Of Fortune,76,0.333,0.927,-8.55,141.466,308120,0.0
146,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,The Smashing Pumpkins,75,3671462,"('alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock')",Mellon Collie And The Infinite Sadness (Deluxe Edition),77,0.767,0.787,-9.897,126.879,266200,0.0
147,spotify:track:6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,Eagles,81,7506387,"('album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock')",Hotel California (2013 Remaster),72,0.667,0.755,-7.246,109.535,286220,0.0
148,spotify:track:1dv3ePjze9tPq2pk8eWJdR,Gimme Shelter,The Rolling Stones,82,11178788,"('british invasion', 'classic rock', 'rock')",Let It Bleed,0,0.63,0.616,-8.128,118.65,270773,0.0
149,spotify:track:4VqPOruhp5EdPBeR92t6lQ,Uprising,Muse,79,6776273,"('alternative rock', 'modern rock', 'permanent wave', 'rock')",The Resistance,77,0.602,0.905,-4.046,128.019,304840,0.0
150,spotify:track:4YPhn26bIFm2KUkL1VLzQG,Say It Ain't So,Weezer,76,2535518,"('alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock')",Weezer (Deluxe Edition),0,0.635,0.435,-7.521,76.098,256880,0.0
151,spotify:track:7IhkWF9zpiYKlU7CxHxYT9,All Right Now,Free,60,383239,"('album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'symphonic rock')",Fire And Water (Deluxe Edition),0,0.766,0.446,-13.079,119.774,332907,0.0
152,spotify:track:0eFvoRSTTaR2q8bSWVjwfp,Welcome To The Jungle,Guns N' Roses,82,22965678,"('glam metal', 'hard rock', 'rock')",Greatest Hits,0,0.456,0.978,-4.869,123.411,271867,1.0
153,spotify:track:4JNi40t7xR5bO3PWxRkiPN,Free Bird,Lynyrd Skynyrd,75,3789540,"('album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock')",(Pronounced 'Leh-'Nérd 'Skin-'Nérd) [Expanded Edition],0,0.279,0.852,-7.838,117.418,558933,0.0
154,spotify:track:3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,76,5442890,"('album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter')",Highway 61 Revisited,73,0.482,0.721,-6.839,95.263,369600,0.0
155,spotify:track:3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,91,8430847,"('glam rock', 'mellow gold', 'piano rock')",Honky Chateau,82,0.601,0.532,-9.119,136.571,281613,0.0
156,spotify:track:2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,84,21774222,"('australian rock', 'hard rock', 'rock')",Back In Black,81,0.532,0.767,-5.509,127.361,210173,0.0
158,spotify:track:2b9lp5A6CqSzwOrBfAFhof,Crazy Train,Ozzy Osbourne,75,3952878,"('album rock', 'birmingham metal', 'hard rock', 'metal', 'rock')",Blizzard of Ozz (Expanded Edition),6,0.453,0.905,-4.001,137.571,296200,0.0
159,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,Soundgarden,70,3335218,"('alternative metal', 'alternative rock', 'blues rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'rock')",Superunknown (Deluxe Edition),77,0.35,0.828,-5.373,105.435,318587,0.0
160,spotify:track:1UBQ5GK8JaQjm5VbkBZY66,Sharp Dressed Man - 2008 Remaster,ZZ Top,72,3364938,"('album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'rock')",Eliminator,74,0.601,0.859,-5.263,125.145,258027,0.0
161,spotify:track:1qOU8KzFifXE9YrgjVwYvc,Here I Go Again - 2018 Remaster,Whitesnake,68,2224064,"('album rock', 'british blues', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock')",Whitesnake (2018 Remaster),65,0.292,0.823,-6.763,89.939,275395,0.0
163,spotify:track:1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield,63,607949,"('blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock')",Buffalo Springfield,76,0.653,0.519,-10.164,98.883,153693,0.0
164,spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,Jefferson Airplane,65,1274697,"('acid rock', 'blues rock', 'classic rock', 'folk rock', 'psychedelic rock', 'rock')",Surrealistic Pillow,73,0.551,0.293,-12.503,106.798,150640,0.0
165,spotify:track:38Ngied9rBORlAbLYNCl4k,Once in a Lifetime - 2005 Remaster,Talking Heads,71,1742061,"('art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo')",Remain in Light (Deluxe Version),70,0.644,0.919,-6.289,117.459,259907,0.0
166,spotify:track:5eYwDBLucWfWI5KsV7oYX2,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,72,2079385,"('album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock')",Anthology: Through The Years,0,0.402,0.814,-4.954,170.02,272267,0.0
167,spotify:track:2KmEgiY8fQs0G6WNxtzQKr,Baba O'Riley,The Who,72,4323991,"('album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock')",Who's Next (Deluxe Edition),0,0.489,0.724,-8.367,117.292,300400,0.0
168,spotify:track:5y4761pjcksXs1hNsCmc4n,Sunshine Of Your Love,Cream,66,1819282,"('album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup')",Disraeli Gears (Deluxe Edition),0,0.691,0.592,-8.089,115.152,250400,0.0
169,spotify:track:7lksFyVBmmkYBTVQcxnvC3,What I Got,Sublime,73,2110541,"('reggae fusion', 'ska mexicano', 'ska punk')",Sublime (Deluxe Edition),0,0.79,0.687,-7.571,95.578,171080,1.0
170,spotify:track:5Ly2g3fnof2iFE8zsQZJX2,Back In The U.S.S.R. - 2018 Mix,The Beatles,89,21503967,"('beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock')",Back In The U.S.S.R.,0,0.51,0.893,-9.267,142.657,163467,0.0
171,spotify:track:4nuUssdgKFy2QyYHHNkZQW,Sunday Bloody Sunday - Remastered 2008,U2,81,9183249,"('irish rock', 'permanent wave', 'rock')",War (Deluxe Edition Remastered),63,0.543,0.944,-7.495,101.174,279440,0.0
172,spotify:track:54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered 2011,Queen,89,38773350,"('classic rock', 'glam rock', 'rock')",News Of The World (Deluxe Remastered Version),70,0.693,0.497,-7.316,81.308,122067,0.0
173,spotify:track:0832Tptls5YicHPGgw7ssP,Beast Of Burden - Remastered,The Rolling Stones,82,11178788,"('british invasion', 'classic rock', 'rock')",Some Girls,0,0.786,0.87,-3.875,100.66,265173,0.0
174,spotify:track:5eU8qMd0TpaLqTGDZJaLDs,Need You Tonight,INXS,72,1925150,"('australian rock', 'classic rock', 'dance rock', 'funk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock')",Kick,66,0.801,0.723,-4.985,109.03,180518,0.0
175,spotify:track:2f0P7iELCvAlV8j6Z3rGDE,Stranglehold,Ted Nugent,60,892183,"('acid rock', 'album rock', 'blues rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'metal', 'rock', 'southern rock')",Ted Nugent,69,0.484,0.711,-7.784,148.189,503067,0.0
176,spotify:track:3sY6z4pGcxpMwx3W026WtU,Peace of Mind,Boston,69,2003773,"('album rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock')",Boston,0,0.421,0.677,-6.183,127.67,303587,0.0
177,spotify:track:6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,KISS,75,6647779,"('album rock', 'classic rock', 'glam rock', 'hard rock', 'metal', 'rock')",Dressed To Kill,76,0.654,0.929,-5.906,144.774,168840,0.0
178,spotify:track:7b4yGtR0rujvLi5EBfKKJ2,Take Me Home Tonight,Eddie Money,62,634588,"('album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock')",Can't Hold Back,70,0.608,0.768,-9.911,132.699,211160,0.0
179,spotify:track:3IOQZRcEkplCXg6LofKqE9,Iron Man - 2012 - Remaster,Black Sabbath,75,5836777,"('album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal')",Paranoid (Remaster),66,0.336,0.792,-10.875,155.587,355304,0.0
181,spotify:track:0Puj4YlTm6xNzDDADXHMI9,Sabotage,Beastie Boys,72,2120090,"('alternative rock', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'rap rock')",Ill Communication,74,0.324,0.938,-7.332,168.131,178440,0.0
182,spotify:track:14XWXWv5FoCbFzLksawpEe,Riders on the Storm,The Doors,76,6361645,"('acid rock', 'classic rock', 'psychedelic rock', 'rock')",L.A. Woman,75,0.55,0.722,-11.729,103.886,434720,0.0
183,spotify:track:6Vjk8MNXpQpi0F4BefdTyq,Kashmir - Remaster,Led Zeppelin,81,11616736,"('album rock', 'classic rock', 'hard rock', 'rock')",Physical Graffiti (Deluxe Edition),73,0.483,0.615,-8.538,80.576,517125,0.0
184,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,Aerosmith,79,11393827,"('album rock', 'classic rock', 'hard rock', 'rock')",Toys In The Attic,74,0.38,0.76,-10.961,99.437,274133,0.0
185,spotify:track:6gZVQvQZOFpzIy3HblJ20F,Man in the Box,Alice In Chains,74,3684757,"('alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'rock')",Facelift,75,0.355,0.791,-7.565,106.392,285200,1.0
186,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,Hey Joe,Jimi Hendrix,74,5363352,"('acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock')",Are You Experienced,71,0.346,0.768,-5.695,169.492,210160,0.0
187,spotify:track:371VkfwKiXJxgH5ZPoQNHD,The Joker,Steve Miller Band,69,2218094,"('album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock')",The Joker,0,0.596,0.448,-9.616,83.293,264504,0.0
188,spotify:track:0FeCO85RKW8fDRytwXof2x,Go Your Own Way,Fleetwood Mac,83,7613518,"('album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock')",Rumours,0,0.597,0.812,-12.062,135.68,218400,0.0
189,spotify:track:7iLGljK0LNpGamQQEOuCRC,Won't Get Fooled Again - Original Album Version,The Who,72,4323991,"('album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock')",Who's Next (Deluxe Edition),0,0.686,0.92,-6.231,135.027,511400,0.0
190,spotify:track:3G69vJMWsX6ZohTykad2AU,One,U2,81,9183249,"('irish rock', 'permanent wave', 'rock')",Achtung Baby (Deluxe Edition),78,0.392,0.534,-8.793,181.305,276187,0.0
191,spotify:track:1oG2vWELiGjIqxwqGcyqwF,You Really Got Me,The Kinks,70,2037315,"('album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock')",Kinks (Super Deluxe Edition),0,0.567,0.959,-3.822,137.377,133933,0.0
192,spotify:track:1JkZg3eMQTmTn93E8Yd3UL,I Want You to Want Me,Cheap Trick,65,1078144,"('album rock', 'art rock', 'beatlesque', 'classic rock', 'glam metal', 'glam rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'power pop', 'rock', 'soft rock')",In Color,70,0.806,0.462,-12.778,92.726,191227,0.0
193,spotify:track:4ItljeeAXtHsnsnnQojaO2,D'yer Mak'er - Remaster,Led Zeppelin,81,11616736,"('album rock', 'classic rock', 'hard rock', 'rock')",Houses of the Holy (Deluxe Edition),67,0.525,0.929,-8.56,163.503,262748,0.0
194,spotify:track:3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,Rush,69,1770570,"('album rock', 'art rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'rock')",Moving Pictures (2011 Remaster),72,0.536,0.901,-7.211,87.559,276880,0.0
196,spotify:track:3gLlcZQMvpwgtV9THHXrGp,Runnin' With The Devil,Van Halen,75,4421531,"('album rock', 'classic rock', 'hard rock', 'metal', 'rock')",Van Halen (Reissue),0,0.432,0.88,-5.769,95.59,216733,0.0
197,spotify:track:39tLc4Xp58Lu4KcWHggeE2,Closer,Nine Inch Nails,69,1954687,"('alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'rock')",The Downward Spiral,0,0.559,0.725,-8.631,90.012,373307,1.0
198,spotify:track:4KfSdst7rW39C0sfhArdrz,Barracuda,Heart,69,1818899,"('album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock')",Little Queen,74,0.548,0.691,-13.553,137.145,261933,0.0
199,spotify:track:4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,The Beatles,89,21503967,"('beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock')",1 (Remastered),73,0.49,0.715,-5.549,130.726,145747,0.0
200,spotify:track:5X76oXHcR5uCXali0gOyX5,White Room,Cream,66,1819282,"('album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup')",Wheels Of Fire (Remastered),0,0.55,0.576,-13.475,109.837,303200,0.0
201,spotify:track:4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',The Doobie Brothers,70,1778570,"('album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock')",The Captain and Me,73,0.575,0.912,-7.275,117.399,207267,0.0
202,spotify:track:3RZMzCvYsmJ0u2ioKTOsmJ,Honky Tonk Women - Mono Version,The Rolling Stones,82,11178788,"('british invasion', 'classic rock', 'rock')",Hot Rocks (1964-1971),65,0.562,0.779,-6.705,119.602,179387,0.0
203,spotify:track:6gQUbFwwdYXlKdmqRoWKJe,Dude (Looks Like A Lady),Aerosmith,79,11393827,"('album rock', 'classic rock', 'hard rock', 'rock')",Permanent Vacation,72,0.54,0.982,-2.962,126.294,265773,0.0
204,spotify:track:0wJoRiX5K5BxlqZTolB2LD,Purple Haze,Jimi Hendrix,74,5363352,"('acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock')",Are You Experienced,72,0.533,0.905,-5.27,108.9,170813,0.0
205,spotify:track:4vO9dmzNRqDhFY3jD1a3P7,Mississippi Queen,Mountain,57,226286,"('album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'psychedelic rock')",Climbing!,70,0.581,0.624,-8.346,139.714,151293,0.0
207,spotify:track:1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,67,696850,"('adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock')",American Pie,77,0.531,0.481,-11.709,138.45,516893,0.0
208,spotify:track:6qLEOZvf5gI7kWE63JE7p3,Interstate Love Song - 2019 Remaster,Stone Temple Pilots,70,2708558,"('alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'pop rock', 'post-grunge', 'rock')",Purple (2019 Remaster),74,0.215,0.927,-7.327,170.814,194853,0.0
209,spotify:track:6qnhXRedMi71TBYRc9jm4o,Magic Carpet Ride,Steppenwolf,65,1194879,"('acid rock', 'album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock')",Born To Be Wild: A Retrospective,0,0.616,0.777,-12.179,111.732,260240,0.0
210,spotify:track:7J4WbEdRTZGJDsSr5AACCw,Midnight Rider,Allman Brothers Band,67,1224030,"('album rock', 'blues rock', 'classic rock', 'country rock', 'double drumming', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock')",Idlewild South,0,0.392,0.334,-18.294,189.394,179933,0.0
211,spotify:track:6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,76,6361645,"('acid rock', 'classic rock', 'psychedelic rock', 'rock')",The Doors,73,0.421,0.751,-9.584,89.839,145867,0.0
